시도,시군구,계약종별,년도,월,전력 사용량
서울특별시,종로구,가로등,2018,4월,817159.0
서울특별시,종로구,가로등,2018,5월,758955.0
서울특별시,종로구,가로등,2018,6월,715794.0
서울특별시,종로구,가로등,2018,7월,697786.0
서울특별시,종로구,가로등,2018,8월,800525.0
서울특별시,종로구,가로등,2018,9월,759872.0
서울특별시,종로구,가로등,2018,10월,825487.0
서울특별시,종로구,가로등,2018,11월,899678.0
서울특별시,종로구,가로등,2018,12월,941063.0
서울특별시,종로구,심 야,2018,1월,3998678.0
서울특별시,종로구,심 야,2018,2월,4128852.0
서울특별시,종로구,심 야,2018,3월,3077753.0
서울특별시,종로구,심 야,2018,4월,2505935.0
서울특별시,종로구,심 야,2018,5월,3142727.0
서울특별시,종로구,심 야,2018,6월,4465293.0
서울특별시,종로구,심 야,2018,7월,6402977.0
서울특별시,종로구,심 야,2018,8월,7273633.0
서울특별시,종로구,심 야,2018,9월,5833036.0
서울특별시,종로구,심 야,2018,10월,1804557.0
서울특별시,종로구,심 야,2018,11월,1906169.0
서울특별시,종로구,심 야,2018,12월,2702657.0
서울특별시,중구,주택용,2018,1월,18155094.0
서울특별시,중구,주택용,2018,2월,18761790.0
서울특별시,중구,주택용,2018,3월,15298774.0
서울특별시,중구,주택용,2018,4월,15438180.0
서울특별시,중구,주택용,2018,5월,14562024.0
서울특별시,중구,주택용,2018,6월,15715716.0
서울특별시,중구,주택용,2018,7월,18472463.0
서울특별시,중구,주택용,2018,8월,27322548.0
서울특별시,중구,주택용,2018,9월,19187483.0
서울특별시,중구,주택용,2018,10월,14641433.0
서울특별시,중구,주택용,2018,11월,15555969.0
서울특별시,중구,주택용,2018,12월,16729081.0
서울특별시,중구,일반용,2018,1월,184952261.0
서울특별시,중구,일반용,2018,2월,174193350.0
서울특별시,중구,일반용,2018,3월,148034030.0
서울특별시,중구,일반용,2018,4월,137922235.0
서울특별시,중구,일반용,2018,5월,141240479.0
서울특별시,중구,일반용,2018,6월,159060972.0
서울특별시,중구,일반용,2018,7월,187490827.0
서울특별시,중구,일반용,2018,8월,210076687.0
서울특별시,중구,일반용,2018,9월,166580778.0
서울특별시,중구,일반용,2018,10월,135481009.0
서울특별시,중구,일반용,2018,11월,137557214.0
서울특별시,중구,일반용,2018,12월,160061810.0
서울특별시,중구,교육용,2018,1월,6053631.0
서울특별시,중구,교육용,2018,2월,5721741.0
서울특별시,중구,교육용,2018,3월,4311640.0
서울특별시,중구,교육용,2018,4월,3362564.0
서울특별시,중구,교육용,2018,5월,3143183.0
서울특별시,중구,교육용,2018,6월,3627315.0
서울특별시,중구,교육용,2018,7월,4119793.0
서울특별시,중구,교육용,2018,8월,4402115.0
서울특별시,중구,교육용,2018,9월,3872990.0
서울특별시,중구,교육용,2018,10월,2948359.0
서울특별시,중구,교육용,2018,11월,3905979.0
서울특별시,중구,교육용,2018,12월,5594613.0
서울특별시,중구,산업용,2018,1월,23976885.0
서울특별시,중구,산업용,2018,2월,25200459.0
서울특별시,중구,산업용,2018,3월,20267577.0
서울특별시,중구,산업용,2018,4월,20120926.0
서울특별시,중구,산업용,2018,5월,18040854.0
서울특별시,중구,산업용,2018,6월,19425561.0
서울특별시,중구,산업용,2018,7월,21008763.0
서울특별시,중구,산업용,2018,8월,23560482.0
서울특별시,중구,산업용,2018,9월,22443570.0
서울특별시,중구,산업용,2018,10월,16686586.0
서울특별시,중구,산업용,2018,11월,18303362.0
서울특별시,중구,산업용,2018,12월,20393612.0
서울특별시,중구,가로등,2018,1월,1346924.0
서울특별시,중구,가로등,2018,2월,1319317.0
서울특별시,중구,가로등,2018,3월,1210384.0
서울특별시,중구,가로등,2018,4월,1269288.0
서울특별시,중구,가로등,2018,5월,1200469.0
서울특별시,중구,가로등,2018,6월,1199578.0
서울특별시,중구,가로등,2018,7월,1127914.0
서울특별시,중구,가로등,2018,8월,1188465.0
서울특별시,중구,가로등,2018,9월,1176853.0
서울특별시,중구,가로등,2018,10월,1177384.0
서울특별시,중구,가로등,2018,11월,1208901.0
서울특별시,중구,가로등,2018,12월,1190819.0
서울특별시,중구,심 야,2018,1월,931451.0
서울특별시,중구,심 야,2018,2월,903523.0
서울특별시,중구,심 야,2018,3월,1000005.0
서울특별시,중구,심 야,2018,4월,1536875.0
서울특별시,중구,심 야,2018,5월,3778824.0
서울특별시,중구,심 야,2018,6월,7362419.0
서울특별시,중구,심 야,2018,7월,11093496.0
서울특별시,중구,심 야,2018,8월,12287064.0
서울특별시,중구,심 야,2018,9월,7024954.0
서울특별시,중구,심 야,2018,10월,1987747.0
서울특별시,중구,심 야,2018,11월,573071.0
서울특별시,중구,심 야,2018,12월,636972.0
서울특별시,용산구,주택용,2018,1월,36661394.0
서울특별시,용산구,주택용,2018,2월,37342404.0
서울특별시,용산구,주택용,2018,3월,30757829.0
서울특별시,용산구,주택용,2018,4월,31054017.0
서울특별시,용산구,주택용,2018,5월,29113569.0
서울특별시,용산구,주택용,2018,6월,31711084.0
서울특별시,용산구,주택용,2018,7월,37413512.0
서울특별시,용산구,주택용,2018,8월,56902714.0
서울특별시,용산구,주택용,2018,9월,39586745.0
서울특별시,용산구,주택용,2018,10월,29119492.0
서울특별시,용산구,주택용,2018,11월,30527065.0
서울특별시,용산구,주택용,2018,12월,32681314.0
서울특별시,용산구,일반용,2018,1월,80030696.0
서울특별시,용산구,일반용,2018,2월,79744671.0
서울특별시,용산구,일반용,2018,3월,62850962.0
서울특별시,용산구,일반용,2018,4월,58393289.0
서울특별시,용산구,일반용,2018,5월,57227484.0
서울특별시,용산구,일반용,2018,6월,65659238.0
서울특별시,용산구,일반용,2018,7월,77442986.0
서울특별시,용산구,일반용,2018,8월,92243123.0
서울특별시,용산구,일반용,2018,9월,74440591.0
서울특별시,용산구,일반용,2018,10월,56574962.0
서울특별시,용산구,일반용,2018,11월,57343886.0
서울특별시,용산구,일반용,2018,12월,67377084.0
서울특별시,용산구,교육용,2018,1월,5871642.0
서울특별시,용산구,교육용,2018,2월,5789454.0
서울특별시,용산구,교육용,2018,3월,4316545.0
서울특별시,용산구,교육용,2018,4월,3907226.0
서울특별시,용산구,교육용,2018,5월,3497034.0
서울특별시,용산구,교육용,2018,6월,4147141.0
서울특별시,용산구,교육용,2018,7월,4852077.0
서울특별시,용산구,교육용,2018,8월,5397527.0
서울특별시,용산구,교육용,2018,9월,5080991.0
서울특별시,용산구,교육용,2018,10월,3484640.0
서울특별시,용산구,교육용,2018,11월,3911693.0
서울특별시,용산구,교육용,2018,12월,5336020.0
서울특별시,용산구,산업용,2018,1월,10052213.0
서울특별시,용산구,산업용,2018,2월,10194197.0
서울특별시,용산구,산업용,2018,3월,8734002.0
서울특별시,용산구,산업용,2018,4월,8538511.0
서울특별시,용산구,산업용,2018,5월,8031377.0
서울특별시,용산구,산업용,2018,6월,8514305.0
서울특별시,용산구,산업용,2018,7월,9164442.0
서울특별시,용산구,산업용,2018,8월,10932445.0
서울특별시,용산구,산업용,2018,9월,10052741.0
서울특별시,용산구,산업용,2018,10월,8326293.0
서울특별시,용산구,산업용,2018,11월,8379463.0
서울특별시,용산구,산업용,2018,12월,8683122.0
서울특별시,용산구,농사용,2018,1월,678.0
서울특별시,용산구,농사용,2018,2월,31.0
서울특별시,용산구,농사용,2018,3월,35.0
서울특별시,용산구,농사용,2018,4월,0.0
서울특별시,용산구,농사용,2018,5월,0.0
서울특별시,용산구,농사용,2018,6월,0.0
서울특별시,용산구,농사용,2018,7월,0.0
서울특별시,용산구,농사용,2018,8월,0.0
서울특별시,용산구,농사용,2018,9월,0.0
서울특별시,용산구,농사용,2018,10월,0.0
서울특별시,용산구,농사용,2018,11월,0.0
서울특별시,용산구,농사용,2018,12월,0.0
서울특별시,용산구,가로등,2018,1월,1373866.0
서울특별시,용산구,가로등,2018,2월,1289379.0
서울특별시,용산구,가로등,2018,3월,1168285.0
서울특별시,용산구,가로등,2018,4월,1142508.0
서울특별시,용산구,가로등,2018,5월,1056690.0
서울특별시,용산구,가로등,2018,6월,999111.0
서울특별시,용산구,가로등,2018,7월,988795.0
서울특별시,용산구,가로등,2018,8월,1046653.0
서울특별시,용산구,가로등,2018,9월,1113580.0
서울특별시,용산구,가로등,2018,10월,1181028.0
서울특별시,용산구,가로등,2018,11월,1284737.0
서울특별시,용산구,가로등,2018,12월,1323914.0
서울특별시,용산구,심 야,2018,1월,752256.0
서울특별시,용산구,심 야,2018,2월,769648.0
서울특별시,용산구,심 야,2018,3월,597074.0
서울특별시,용산구,심 야,2018,4월,563971.0
서울특별시,용산구,심 야,2018,5월,910243.0
서울특별시,용산구,심 야,2018,6월,1860326.0
서울특별시,용산구,심 야,2018,7월,3043758.0
서울특별시,용산구,심 야,2018,8월,3735279.0
서울특별시,용산구,심 야,2018,9월,2104980.0
서울특별시,용산구,심 야,2018,10월,1136322.0
서울특별시,용산구,심 야,2018,11월,744033.0
서울특별시,용산구,심 야,2018,12월,702887.0
서울특별시,성동구,주택용,2018,1월,39866777.0
서울특별시,성동구,주택용,2018,2월,41070120.0
서울특별시,성동구,주택용,2018,3월,34262457.0
서울특별시,성동구,주택용,2018,4월,34964392.0
서울특별시,성동구,주택용,2018,5월,32581865.0
서울특별시,성동구,주택용,2018,6월,34550479.0
서울특별시,성동구,주택용,2018,7월,38627844.0
서울특별시,성동구,주택용,2018,8월,60293052.0
서울특별시,성동구,주택용,2018,9월,44048594.0
서울특별시,성동구,주택용,2018,10월,31919117.0
서울특별시,성동구,주택용,2018,11월,34045602.0
서울특별시,성동구,주택용,2018,12월,35984565.0
서울특별시,성동구,일반용,2018,1월,71064363.0
서울특별시,성동구,일반용,2018,2월,70455573.0
서울특별시,성동구,일반용,2018,3월,56634910.0
서울특별시,성동구,일반용,2018,4월,51217571.0
서울특별시,성동구,일반용,2018,5월,49385674.0
서울특별시,성동구,일반용,2018,6월,55452218.0
서울특별시,성동구,일반용,2018,7월,64361746.0
서울특별시,성동구,일반용,2018,8월,77321966.0
서울특별시,성동구,일반용,2018,9월,62761321.0
서울특별시,성동구,일반용,2018,10월,49100473.0
서울특별시,성동구,일반용,2018,11월,51085206.0
서울특별시,성동구,일반용,2018,12월,60949711.0
서울특별시,성동구,교육용,2018,1월,8418017.0
서울특별시,성동구,교육용,2018,2월,7739898.0
서울특별시,성동구,교육용,2018,3월,6564628.0
서울특별시,성동구,교육용,2018,4월,5652238.0
서울특별시,성동구,교육용,2018,5월,5475169.0
서울특별시,성동구,교육용,2018,6월,6342170.0
서울특별시,성동구,교육용,2018,7월,7313893.0
서울특별시,성동구,교육용,2018,8월,7563217.0
서울특별시,성동구,교육용,2018,9월,6391879.0
서울특별시,성동구,교육용,2018,10월,5122426.0
서울특별시,성동구,교육용,2018,11월,5767890.0
서울특별시,성동구,교육용,2018,12월,7573006.0
서울특별시,성동구,산업용,2018,1월,80755572.0
서울특별시,성동구,산업용,2018,2월,80569551.0
서울특별시,성동구,산업용,2018,3월,70413875.0
서울특별시,성동구,산업용,2018,4월,74270539.0
서울특별시,성동구,산업용,2018,5월,71596048.0
서울특별시,성동구,산업용,2018,6월,74161587.0
서울특별시,성동구,산업용,2018,7월,78666977.0
서울특별시,성동구,산업용,2018,8월,91787605.0
서울특별시,성동구,산업용,2018,9월,81897632.0
서울특별시,성동구,산업용,2018,10월,70357054.0
서울특별시,성동구,산업용,2018,11월,73714766.0
서울특별시,성동구,산업용,2018,12월,77582790.0
서울특별시,성동구,농사용,2018,1월,59.0
서울특별시,성동구,농사용,2018,2월,60.0
서울특별시,성동구,농사용,2018,3월,45.0
서울특별시,성동구,농사용,2018,4월,35.0
서울특별시,성동구,농사용,2018,5월,24.0
서울특별시,성동구,농사용,2018,6월,8.0
서울특별시,성동구,농사용,2018,7월,9.0
서울특별시,성동구,농사용,2018,8월,107.0
서울특별시,성동구,농사용,2018,9월,248.0
서울특별시,성동구,농사용,2018,10월,36.0
서울특별시,성동구,농사용,2018,11월,32.0
서울특별시,성동구,농사용,2018,12월,88.0
서울특별시,성동구,가로등,2018,1월,1173784.0
서울특별시,성동구,가로등,2018,2월,1090293.0
서울특별시,성동구,가로등,2018,3월,1024273.0
서울특별시,성동구,가로등,2018,4월,958556.0
서울특별시,성동구,가로등,2018,5월,908018.0
서울특별시,성동구,가로등,2018,6월,818106.0
서울특별시,성동구,가로등,2018,7월,846390.0
서울특별시,성동구,가로등,2018,8월,848239.0
서울특별시,성동구,가로등,2018,9월,898119.0
서울특별시,성동구,가로등,2018,10월,973533.0
서울특별시,성동구,가로등,2018,11월,1025976.0
서울특별시,성동구,가로등,2018,12월,1112125.0
서울특별시,성동구,심 야,2018,1월,658044.0
서울특별시,성동구,심 야,2018,2월,714014.0
서울특별시,성동구,심 야,2018,3월,499563.0
서울특별시,성동구,심 야,2018,4월,311483.0
서울특별시,성동구,심 야,2018,5월,197072.0
서울특별시,성동구,심 야,2018,6월,223170.0
서울특별시,성동구,심 야,2018,7월,282194.0
서울특별시,성동구,심 야,2018,8월,372238.0
서울특별시,성동구,심 야,2018,9월,240591.0
서울특별시,성동구,심 야,2018,10월,109462.0
서울특별시,성동구,심 야,2018,11월,202301.0
서울특별시,성동구,심 야,2018,12월,392891.0
서울특별시,동대문구,주택용,2018,1월,45470285.0
서울특별시,동대문구,주택용,2018,2월,46155712.0
서울특별시,동대문구,주택용,2018,3월,38977850.0
서울특별시,동대문구,주택용,2018,4월,39704117.0
서울특별시,동대문구,주택용,2018,5월,36986520.0
서울특별시,동대문구,주택용,2018,6월,39265420.0
서울특별시,동대문구,주택용,2018,7월,43943341.0
서울특별시,동대문구,주택용,2018,8월,68229265.0
서울특별시,동대문구,주택용,2018,9월,48874082.0
서울특별시,동대문구,주택용,2018,10월,37491276.0
서울특별시,동대문구,주택용,2018,11월,38509969.0
서울특별시,동대문구,주택용,2018,12월,41133788.0
서울특별시,동대문구,일반용,2018,1월,65559755.0
서울특별시,동대문구,일반용,2018,2월,66995904.0
서울특별시,동대문구,일반용,2018,3월,51207291.0
서울특별시,동대문구,일반용,2018,4월,47253602.0
서울특별시,동대문구,일반용,2018,5월,43911676.0
서울특별시,동대문구,일반용,2018,6월,50145470.0
서울특별시,동대문구,일반용,2018,7월,57585928.0
서울특별시,동대문구,일반용,2018,8월,72178415.0
서울특별시,동대문구,일반용,2018,9월,59669204.0
서울특별시,동대문구,일반용,2018,10월,43949818.0
서울특별시,동대문구,일반용,2018,11월,45033284.0
서울특별시,동대문구,일반용,2018,12월,53197833.0
서울특별시,동대문구,교육용,2018,1월,9743653.0
서울특별시,동대문구,교육용,2018,2월,9276325.0
서울특별시,동대문구,교육용,2018,3월,7382525.0
서울특별시,동대문구,교육용,2018,4월,6408078.0
서울특별시,동대문구,교육용,2018,5월,5957115.0
서울특별시,동대문구,교육용,2018,6월,6694712.0
서울특별시,동대문구,교육용,2018,7월,7725860.0
서울특별시,동대문구,교육용,2018,8월,8665416.0
서울특별시,동대문구,교육용,2018,9월,7403637.0
서울특별시,동대문구,교육용,2018,10월,5867815.0
서울특별시,동대문구,교육용,2018,11월,6660457.0
서울특별시,동대문구,교육용,2018,12월,8722323.0
서울특별시,동대문구,산업용,2018,1월,16523450.0
서울특별시,동대문구,산업용,2018,2월,16634546.0
서울특별시,동대문구,산업용,2018,3월,13746099.0
서울특별시,동대문구,산업용,2018,4월,13896749.0
서울특별시,동대문구,산업용,2018,5월,13154340.0
서울특별시,동대문구,산업용,2018,6월,13907067.0
서울특별시,동대문구,산업용,2018,7월,15555873.0
서울특별시,동대문구,산업용,2018,8월,18438041.0
서울특별시,동대문구,산업용,2018,9월,16693896.0
서울특별시,동대문구,산업용,2018,10월,12768398.0
서울특별시,동대문구,산업용,2018,11월,13414820.0
서울특별시,동대문구,산업용,2018,12월,14424672.0
서울특별시,동대문구,농사용,2018,1월,5060.0
서울특별시,동대문구,농사용,2018,2월,4873.0
서울특별시,동대문구,농사용,2018,3월,2521.0
서울특별시,동대문구,농사용,2018,4월,2228.0
서울특별시,동대문구,농사용,2018,5월,1879.0
서울특별시,동대문구,농사용,2018,6월,2700.0
서울특별시,동대문구,농사용,2018,7월,4711.0
서울특별시,동대문구,농사용,2018,8월,6668.0
서울특별시,동대문구,농사용,2018,9월,5167.0
서울특별시,동대문구,농사용,2018,10월,3186.0
서울특별시,동대문구,농사용,2018,11월,3568.0
서울특별시,동대문구,농사용,2018,12월,6130.0
서울특별시,동대문구,가로등,2018,1월,1092167.0
서울특별시,동대문구,가로등,2018,2월,992770.0
서울특별시,동대문구,가로등,2018,3월,950960.0
서울특별시,동대문구,가로등,2018,4월,861781.0
서울특별시,동대문구,가로등,2018,5월,789038.0
서울특별시,동대문구,가로등,2018,6월,729467.0
서울특별시,동대문구,가로등,2018,7월,727938.0
서울특별시,동대문구,가로등,2018,8월,747577.0
서울특별시,동대문구,가로등,2018,9월,835110.0
서울특별시,동대문구,가로등,2018,10월,923338.0
서울특별시,동대문구,가로등,2018,11월,986438.0
서울특별시,동대문구,가로등,2018,12월,1074145.0
서울특별시,동대문구,심 야,2018,1월,973788.0
서울특별시,동대문구,심 야,2018,2월,980953.0
서울특별시,동대문구,심 야,2018,3월,741071.0
서울특별시,동대문구,심 야,2018,4월,472922.0
서울특별시,동대문구,심 야,2018,5월,502405.0
서울특별시,동대문구,심 야,2018,6월,679954.0
서울특별시,동대문구,심 야,2018,7월,856452.0
서울특별시,동대문구,심 야,2018,8월,841568.0
서울특별시,동대문구,심 야,2018,9월,457087.0
서울특별시,동대문구,심 야,2018,10월,255591.0
서울특별시,동대문구,심 야,2018,11월,351209.0
서울특별시,동대문구,심 야,2018,12월,560984.0
서울특별시,성북구,주택용,2018,1월,53679043.0
서울특별시,성북구,주택용,2018,2월,54535059.0
서울특별시,성북구,주택용,2018,3월,45927360.0
서울특별시,성북구,주택용,2018,4월,47201072.0
서울특별시,성북구,주택용,2018,5월,43892352.0
서울특별시,성북구,주택용,2018,6월,45753950.0
서울특별시,성북구,주택용,2018,7월,50268809.0
서울특별시,성북구,주택용,2018,8월,77162664.0
서울특별시,성북구,주택용,2018,9월,56580922.0
서울특별시,성북구,주택용,2018,10월,42676188.0
서울특별시,성북구,주택용,2018,11월,46040980.0
서울특별시,성북구,주택용,2018,12월,48255317.0
서울특별시,성북구,일반용,2018,1월,54960959.0
서울특별시,성북구,일반용,2018,2월,56642932.0
서울특별시,성북구,일반용,2018,3월,43857261.0
서울특별시,성북구,일반용,2018,4월,40701881.0
서울특별시,성북구,일반용,2018,5월,37861363.0
서울특별시,성북구,일반용,2018,6월,42581410.0
서울특별시,성북구,일반용,2018,7월,48102333.0
서울특별시,성북구,일반용,2018,8월,59897317.0
서울특별시,성북구,일반용,2018,9월,50043304.0
서울특별시,성북구,일반용,2018,10월,37266473.0
서울특별시,성북구,일반용,2018,11월,38093004.0
서울특별시,성북구,일반용,2018,12월,44590937.0
서울특별시,성북구,교육용,2018,1월,17615878.0
서울특별시,성북구,교육용,2018,2월,17240706.0
서울특별시,성북구,교육용,2018,3월,13558327.0
서울특별시,성북구,교육용,2018,4월,12024890.0
서울특별시,성북구,교육용,2018,5월,11124623.0
서울특별시,성북구,교육용,2018,6월,13299681.0
서울특별시,성북구,교육용,2018,7월,14705103.0
서울특별시,성북구,교육용,2018,8월,16280015.0
서울특별시,성북구,교육용,2018,9월,14087926.0
서울특별시,성북구,교육용,2018,10월,10867913.0
서울특별시,성북구,교육용,2018,11월,12911225.0
서울특별시,성북구,교육용,2018,12월,16587193.0
서울특별시,성북구,산업용,2018,1월,9129428.0
서울특별시,성북구,산업용,2018,2월,9325738.0
서울특별시,성북구,산업용,2018,3월,8352971.0
서울특별시,성북구,산업용,2018,4월,8273093.0
서울특별시,성북구,산업용,2018,5월,8052382.0
서울특별시,성북구,산업용,2018,6월,8616898.0
서울특별시,성북구,산업용,2018,7월,9305417.0
서울특별시,성북구,산업용,2018,8월,10293277.0
서울특별시,성북구,산업용,2018,9월,9032420.0
서울특별시,성북구,산업용,2018,10월,7394505.0
서울특별시,성북구,산업용,2018,11월,7877226.0
서울특별시,성북구,산업용,2018,12월,8296003.0
서울특별시,성북구,농사용,2018,1월,10428.0
서울특별시,성북구,농사용,2018,2월,12859.0
서울특별시,성북구,농사용,2018,3월,12287.0
서울특별시,성북구,농사용,2018,4월,10870.0
서울특별시,성북구,농사용,2018,5월,8100.0
서울특별시,성북구,농사용,2018,6월,9116.0
서울특별시,성북구,농사용,2018,7월,7996.0
서울특별시,성북구,농사용,2018,8월,9493.0
서울특별시,성북구,농사용,2018,9월,10041.0
서울특별시,성북구,농사용,2018,10월,7129.0
서울특별시,성북구,농사용,2018,11월,5785.0
서울특별시,성북구,농사용,2018,12월,3848.0
서울특별시,성북구,가로등,2018,1월,1435055.0
서울특별시,성북구,가로등,2018,2월,1320199.0
서울특별시,성북구,가로등,2018,3월,1241164.0
서울특별시,성북구,가로등,2018,4월,1154253.0
서울특별시,성북구,가로등,2018,5월,1068363.0
서울특별시,성북구,가로등,2018,6월,976023.0
서울특별시,성북구,가로등,2018,7월,982359.0
서울특별시,성북구,가로등,2018,8월,1038492.0
서울특별시,성북구,가로등,2018,9월,1094181.0
서울특별시,성북구,가로등,2018,10월,1181373.0
서울특별시,성북구,가로등,2018,11월,1248023.0
서울특별시,성북구,가로등,2018,12월,1342854.0
서울특별시,성북구,심 야,2018,1월,2863482.0
서울특별시,성북구,심 야,2018,2월,2948031.0
서울특별시,성북구,심 야,2018,3월,2223659.0
서울특별시,성북구,심 야,2018,4월,1537515.0
서울특별시,성북구,심 야,2018,5월,1107504.0
서울특별시,성북구,심 야,2018,6월,1068725.0
서울특별시,성북구,심 야,2018,7월,1117448.0
서울특별시,성북구,심 야,2018,8월,1131603.0
서울특별시,성북구,심 야,2018,9월,765036.0
서울특별시,성북구,심 야,2018,10월,663976.0
서울특별시,성북구,심 야,2018,11월,1357458.0
서울특별시,성북구,심 야,2018,12월,2073440.0
서울특별시,도봉구,주택용,2018,1월,39027454.0
서울특별시,도봉구,주택용,2018,2월,39637906.0
서울특별시,도봉구,주택용,2018,3월,33352290.0
서울특별시,도봉구,주택용,2018,4월,34380266.0
서울특별시,도봉구,주택용,2018,5월,32031940.0
서울특별시,도봉구,주택용,2018,6월,33149305.0
서울특별시,도봉구,주택용,2018,7월,36744006.0
서울특별시,도봉구,주택용,2018,8월,55860230.0
서울특별시,도봉구,주택용,2018,9월,39293266.0
서울특별시,도봉구,주택용,2018,10월,31755479.0
서울특별시,도봉구,주택용,2018,11월,34540031.0
서울특별시,도봉구,주택용,2018,12월,35842143.0
서울특별시,도봉구,일반용,2018,1월,35820917.0
서울특별시,도봉구,일반용,2018,2월,36564953.0
서울특별시,도봉구,일반용,2018,3월,28016235.0
서울특별시,도봉구,일반용,2018,4월,25657391.0
서울특별시,도봉구,일반용,2018,5월,23859916.0
서울특별시,도봉구,일반용,2018,6월,27081409.0
서울특별시,도봉구,일반용,2018,7월,30965111.0
서울특별시,도봉구,일반용,2018,8월,38869591.0
서울특별시,도봉구,일반용,2018,9월,31928570.0
서울특별시,도봉구,일반용,2018,10월,23695987.0
서울특별시,도봉구,일반용,2018,11월,24615748.0
서울특별시,도봉구,일반용,2018,12월,29160782.0
서울특별시,도봉구,교육용,2018,1월,4168694.0
서울특별시,도봉구,교육용,2018,2월,4453489.0
서울특별시,도봉구,교육용,2018,3월,3131998.0
서울특별시,도봉구,교육용,2018,4월,2552044.0
서울특별시,도봉구,교육용,2018,5월,1821332.0
서울특별시,도봉구,교육용,2018,6월,2015582.0
서울특별시,도봉구,교육용,2018,7월,2473676.0
서울특별시,도봉구,교육용,2018,8월,2560577.0
서울특별시,도봉구,교육용,2018,9월,2539372.0
서울특별시,도봉구,교육용,2018,10월,1733915.0
서울특별시,도봉구,교육용,2018,11월,2242837.0
서울특별시,도봉구,교육용,2018,12월,3519029.0
서울특별시,도봉구,산업용,2018,1월,5846451.0
서울특별시,도봉구,산업용,2018,2월,6025846.0
서울특별시,도봉구,산업용,2018,3월,4984779.0
서울특별시,도봉구,산업용,2018,4월,5299029.0
서울특별시,도봉구,산업용,2018,5월,5001997.0
서울특별시,도봉구,산업용,2018,6월,5206266.0
서울특별시,도봉구,산업용,2018,7월,5515933.0
서울특별시,도봉구,산업용,2018,8월,6221018.0
서울특별시,도봉구,산업용,2018,9월,5862062.0
서울특별시,도봉구,산업용,2018,10월,4780077.0
서울특별시,도봉구,산업용,2018,11월,5231959.0
서울특별시,도봉구,산업용,2018,12월,5257059.0
