시도,시군구,계약종별,년도,월,전력 사용량
서울특별시,용산구,교육용,2016,10월,3996178.0
서울특별시,용산구,교육용,2016,11월,4167292.0
서울특별시,용산구,교육용,2016,12월,5032811.0
서울특별시,용산구,산업용,2016,1월,9018293.0
서울특별시,용산구,산업용,2016,2월,9252908.0
서울특별시,용산구,산업용,2016,3월,8637176.0
서울특별시,용산구,산업용,2016,4월,8354919.0
서울특별시,용산구,산업용,2016,5월,8173584.0
서울특별시,용산구,산업용,2016,6월,8889023.0
서울특별시,용산구,산업용,2016,7월,9181987.0
서울특별시,용산구,산업용,2016,8월,10021220.0
서울특별시,용산구,산업용,2016,9월,9639739.0
서울특별시,용산구,산업용,2016,10월,8583291.0
서울특별시,용산구,산업용,2016,11월,8698057.0
서울특별시,용산구,산업용,2016,12월,8944215.0
서울특별시,용산구,농사용,2016,1월,7.0
서울특별시,용산구,농사용,2016,2월,11.0
서울특별시,용산구,농사용,2016,3월,4.0
서울특별시,용산구,농사용,2016,4월,4.0
서울특별시,용산구,농사용,2016,5월,5.0
서울특별시,용산구,농사용,2016,6월,675.0
서울특별시,용산구,농사용,2016,7월,680.0
서울특별시,용산구,농사용,2016,8월,396.0
서울특별시,용산구,농사용,2016,9월,601.0
서울특별시,용산구,농사용,2016,10월,897.0
서울특별시,용산구,농사용,2016,11월,1850.0
서울특별시,용산구,농사용,2016,12월,2305.0
서울특별시,용산구,가로등,2016,1월,1460641.0
서울특별시,용산구,가로등,2016,2월,1389607.0
서울특별시,용산구,가로등,2016,3월,1260092.0
서울특별시,용산구,가로등,2016,4월,1220122.0
서울특별시,용산구,가로등,2016,5월,1129068.0
서울특별시,용산구,가로등,2016,6월,1084097.0
서울특별시,용산구,가로등,2016,7월,1053711.0
서울특별시,용산구,가로등,2016,8월,1119244.0
서울특별시,용산구,가로등,2016,9월,1180101.0
서울특별시,용산구,가로등,2016,10월,1272737.0
서울특별시,용산구,가로등,2016,11월,1384796.0
서울특별시,용산구,가로등,2016,12월,1419606.0
서울특별시,용산구,심 야,2016,1월,844566.0
서울특별시,용산구,심 야,2016,2월,871969.0
서울특별시,용산구,심 야,2016,3월,720500.0
서울특별시,용산구,심 야,2016,4월,552517.0
서울특별시,용산구,심 야,2016,5월,508184.0
서울특별시,용산구,심 야,2016,6월,972687.0
서울특별시,용산구,심 야,2016,7월,1249998.0
서울특별시,용산구,심 야,2016,8월,1593193.0
서울특별시,용산구,심 야,2016,9월,867139.0
서울특별시,용산구,심 야,2016,10월,429189.0
서울특별시,용산구,심 야,2016,11월,436139.0
서울특별시,용산구,심 야,2016,12월,612088.0
서울특별시,성동구,주택용,2016,1월,35562950.0
서울특별시,성동구,주택용,2016,2월,36669388.0
서울특별시,성동구,주택용,2016,3월,32538109.0
서울특별시,성동구,주택용,2016,4월,32198201.0
서울특별시,성동구,주택용,2016,5월,30195687.0
서울특별시,성동구,주택용,2016,6월,31963738.0
서울특별시,성동구,주택용,2016,7월,34457927.0
서울특별시,성동구,주택용,2016,8월,46473578.0
서울특별시,성동구,주택용,2016,9월,40848730.0
서울특별시,성동구,주택용,2016,10월,31357845.0
서울특별시,성동구,주택용,2016,11월,32532616.0
서울특별시,성동구,주택용,2016,12월,33846067.0
서울특별시,성동구,일반용,2016,1월,76008572.0
서울특별시,성동구,일반용,2016,2월,72076907.0
서울특별시,성동구,일반용,2016,3월,54964180.0
서울특별시,성동구,일반용,2016,4월,48537952.0
서울특별시,성동구,일반용,2016,5월,46732417.0
서울특별시,성동구,일반용,2016,6월,53751682.0
서울특별시,성동구,일반용,2016,7월,59525856.0
서울특별시,성동구,일반용,2016,8월,67824693.0
서울특별시,성동구,일반용,2016,9월,59603944.0
서울특별시,성동구,일반용,2016,10월,48491882.0
서울특별시,성동구,일반용,2016,11월,49530755.0
서울특별시,성동구,일반용,2016,12월,57206149.0
서울특별시,성동구,교육용,2016,1월,7203801.0
서울특별시,성동구,교육용,2016,2월,6835631.0
서울특별시,성동구,교육용,2016,3월,6465238.0
서울특별시,성동구,교육용,2016,4월,5460508.0
서울특별시,성동구,교육용,2016,5월,5358214.0
서울특별시,성동구,교육용,2016,6월,6339600.0
서울특별시,성동구,교육용,2016,7월,6889885.0
서울특별시,성동구,교육용,2016,8월,7033960.0
서울특별시,성동구,교육용,2016,9월,6488913.0
서울특별시,성동구,교육용,2016,10월,5272035.0
서울특별시,성동구,교육용,2016,11월,5834579.0
서울특별시,성동구,교육용,2016,12월,7117025.0
서울특별시,성동구,산업용,2016,1월,48693093.0
서울특별시,성동구,산업용,2016,2월,51350935.0
서울특별시,성동구,산업용,2016,3월,60432359.0
서울특별시,성동구,산업용,2016,4월,57688052.0
서울특별시,성동구,산업용,2016,5월,55573327.0
서울특별시,성동구,산업용,2016,6월,58705711.0
서울특별시,성동구,산업용,2016,7월,61735034.0
서울특별시,성동구,산업용,2016,8월,66839066.0
서울특별시,성동구,산업용,2016,9월,63038656.0
서울특별시,성동구,산업용,2016,10월,58552771.0
서울특별시,성동구,산업용,2016,11월,58733418.0
서울특별시,성동구,산업용,2016,12월,61626043.0
서울특별시,성동구,농사용,2016,1월,162.0
서울특별시,성동구,농사용,2016,2월,59.0
서울특별시,성동구,농사용,2016,3월,50.0
서울특별시,성동구,농사용,2016,4월,39.0
서울특별시,성동구,농사용,2016,5월,27.0
서울특별시,성동구,농사용,2016,6월,12.0
서울특별시,성동구,농사용,2016,7월,13.0
서울특별시,성동구,농사용,2016,8월,88.0
서울특별시,성동구,농사용,2016,9월,362.0
서울특별시,성동구,농사용,2016,10월,101.0
서울특별시,성동구,농사용,2016,11월,25.0
서울특별시,성동구,농사용,2016,12월,52.0
서울특별시,성동구,가로등,2016,1월,1255783.0
서울특별시,성동구,가로등,2016,2월,1180281.0
서울특별시,성동구,가로등,2016,3월,1084736.0
서울특별시,성동구,가로등,2016,4월,1037517.0
서울특별시,성동구,가로등,2016,5월,974832.0
서울특별시,성동구,가로등,2016,6월,915341.0
서울특별시,성동구,가로등,2016,7월,889141.0
서울특별시,성동구,가로등,2016,8월,923062.0
서울특별시,성동구,가로등,2016,9월,979462.0
서울특별시,성동구,가로등,2016,10월,1071926.0
서울특별시,성동구,가로등,2016,11월,1132223.0
서울특별시,성동구,가로등,2016,12월,1199289.0
서울특별시,성동구,심 야,2016,1월,647782.0
서울특별시,성동구,심 야,2016,2월,732780.0
서울특별시,성동구,심 야,2016,3월,552421.0
서울특별시,성동구,심 야,2016,4월,332100.0
서울특별시,성동구,심 야,2016,5월,176952.0
서울특별시,성동구,심 야,2016,6월,244437.0
서울특별시,성동구,심 야,2016,7월,317075.0
서울특별시,성동구,심 야,2016,8월,398430.0
서울특별시,성동구,심 야,2016,9월,303833.0
서울특별시,성동구,심 야,2016,10월,151972.0
서울특별시,성동구,심 야,2016,11월,234114.0
서울특별시,성동구,심 야,2016,12월,458910.0
서울특별시,동대문구,주택용,2016,1월,43788835.0
서울특별시,동대문구,주택용,2016,2월,44751981.0
서울특별시,동대문구,주택용,2016,3월,39820228.0
서울특별시,동대문구,주택용,2016,4월,39370084.0
서울특별시,동대문구,주택용,2016,5월,36828139.0
서울특별시,동대문구,주택용,2016,6월,38782682.0
서울특별시,동대문구,주택용,2016,7월,41841946.0
서울특별시,동대문구,주택용,2016,8월,55134067.0
서울특별시,동대문구,주택용,2016,9월,47521321.0
서울특별시,동대문구,주택용,2016,10월,37066852.0
서울특별시,동대문구,주택용,2016,11월,38471238.0
서울특별시,동대문구,주택용,2016,12월,40288951.0
서울특별시,동대문구,일반용,2016,1월,60971229.0
서울특별시,동대문구,일반용,2016,2월,63455444.0
서울특별시,동대문구,일반용,2016,3월,54324448.0
서울특별시,동대문구,일반용,2016,4월,48390455.0
서울특별시,동대문구,일반용,2016,5월,45665573.0
서울특별시,동대문구,일반용,2016,6월,53524957.0
서울특별시,동대문구,일반용,2016,7월,60037684.0
서울특별시,동대문구,일반용,2016,8월,69721088.0
서울특별시,동대문구,일반용,2016,9월,62234764.0
서울특별시,동대문구,일반용,2016,10월,48333098.0
서울특별시,동대문구,일반용,2016,11월,47693042.0
서울특별시,동대문구,일반용,2016,12월,54605837.0
서울특별시,동대문구,교육용,2016,1월,8328407.0
서울특별시,동대문구,교육용,2016,2월,8135763.0
서울특별시,동대문구,교육용,2016,3월,7417508.0
서울특별시,동대문구,교육용,2016,4월,6258741.0
서울특별시,동대문구,교육용,2016,5월,5662320.0
서울특별시,동대문구,교육용,2016,6월,6746375.0
서울특별시,동대문구,교육용,2016,7월,7344946.0
서울특별시,동대문구,교육용,2016,8월,7635666.0
서울특별시,동대문구,교육용,2016,9월,7199796.0
서울특별시,동대문구,교육용,2016,10월,5810233.0
서울특별시,동대문구,교육용,2016,11월,6676852.0
서울특별시,동대문구,교육용,2016,12월,8171304.0
서울특별시,동대문구,산업용,2016,1월,15002309.0
서울특별시,동대문구,산업용,2016,2월,15322390.0
서울특별시,동대문구,산업용,2016,3월,13633971.0
서울특별시,동대문구,산업용,2016,4월,12824643.0
서울특별시,동대문구,산업용,2016,5월,12030005.0
서울특별시,동대문구,산업용,2016,6월,12965021.0
서울특별시,동대문구,산업용,2016,7월,14129565.0
서울특별시,동대문구,산업용,2016,8월,16647227.0
서울특별시,동대문구,산업용,2016,9월,15346470.0
서울특별시,동대문구,산업용,2016,10월,12302492.0
서울특별시,동대문구,산업용,2016,11월,12797899.0
서울특별시,동대문구,산업용,2016,12월,13917756.0
서울특별시,동대문구,농사용,2016,1월,1589.0
서울특별시,동대문구,농사용,2016,2월,1224.0
서울특별시,동대문구,농사용,2016,3월,593.0
서울특별시,동대문구,농사용,2016,4월,626.0
서울특별시,동대문구,농사용,2016,5월,685.0
서울특별시,동대문구,농사용,2016,6월,1012.0
서울특별시,동대문구,농사용,2016,7월,1160.0
서울특별시,동대문구,농사용,2016,8월,1431.0
서울특별시,동대문구,농사용,2016,9월,1793.0
서울특별시,동대문구,농사용,2016,10월,1300.0
서울특별시,동대문구,농사용,2016,11월,1065.0
서울특별시,동대문구,농사용,2016,12월,729.0
서울특별시,동대문구,가로등,2016,1월,1161815.0
서울특별시,동대문구,가로등,2016,2월,1098325.0
서울특별시,동대문구,가로등,2016,3월,1005143.0
서울특별시,동대문구,가로등,2016,4월,916755.0
서울특별시,동대문구,가로등,2016,5월,842813.0
서울특별시,동대문구,가로등,2016,6월,758141.0
서울특별시,동대문구,가로등,2016,7월,743441.0
서울특별시,동대문구,가로등,2016,8월,790930.0
서울특별시,동대문구,가로등,2016,9월,841069.0
서울특별시,동대문구,가로등,2016,10월,960035.0
서울특별시,동대문구,가로등,2016,11월,1026058.0
서울특별시,동대문구,가로등,2016,12월,1099234.0
서울특별시,동대문구,심 야,2016,1월,1120164.0
서울특별시,동대문구,심 야,2016,2월,1197709.0
서울특별시,동대문구,심 야,2016,3월,989317.0
서울특별시,동대문구,심 야,2016,4월,689283.0
서울특별시,동대문구,심 야,2016,5월,625099.0
서울특별시,동대문구,심 야,2016,6월,720278.0
서울특별시,동대문구,심 야,2016,7월,875240.0
서울특별시,동대문구,심 야,2016,8월,1025157.0
서울특별시,동대문구,심 야,2016,9월,637866.0
서울특별시,동대문구,심 야,2016,10월,327615.0
서울특별시,동대문구,심 야,2016,11월,457726.0
서울특별시,동대문구,심 야,2016,12월,777947.0
서울특별시,성북구,주택용,2016,1월,53281099.0
서울특별시,성북구,주택용,2016,2월,54483970.0
서울특별시,성북구,주택용,2016,3월,48368737.0
서울특별시,성북구,주택용,2016,4월,48075228.0
서울특별시,성북구,주택용,2016,5월,44818385.0
서울특별시,성북구,주택용,2016,6월,46544681.0
서울특별시,성북구,주택용,2016,7월,49425917.0
서울특별시,성북구,주택용,2016,8월,64684375.0
서울특별시,성북구,주택용,2016,9월,56431288.0
서울특별시,성북구,주택용,2016,10월,44570086.0
서울특별시,성북구,주택용,2016,11월,46655494.0
서울특별시,성북구,주택용,2016,12월,48555104.0
서울특별시,성북구,일반용,2016,1월,50056731.0
서울특별시,성북구,일반용,2016,2월,52156539.0
서울특별시,성북구,일반용,2016,3월,44772785.0
서울특별시,성북구,일반용,2016,4월,40251951.0
서울특별시,성북구,일반용,2016,5월,37829815.0
서울특별시,성북구,일반용,2016,6월,43695885.0
서울특별시,성북구,일반용,2016,7월,48414946.0
서울특별시,성북구,일반용,2016,8월,56716069.0
서울특별시,성북구,일반용,2016,9월,50536606.0
서울특별시,성북구,일반용,2016,10월,40015426.0
서울특별시,성북구,일반용,2016,11월,39398861.0
서울특별시,성북구,일반용,2016,12월,44757838.0
서울특별시,성북구,교육용,2016,1월,15558836.0
서울특별시,성북구,교육용,2016,2월,15291655.0
서울특별시,성북구,교육용,2016,3월,13740123.0
서울특별시,성북구,교육용,2016,4월,11763830.0
서울특별시,성북구,교육용,2016,5월,11066110.0
서울특별시,성북구,교육용,2016,6월,13598167.0
서울특별시,성북구,교육용,2016,7월,13713017.0
서울특별시,성북구,교육용,2016,8월,15151764.0
서울특별시,성북구,교육용,2016,9월,13829752.0
서울특별시,성북구,교육용,2016,10월,11493846.0
서울특별시,성북구,교육용,2016,11월,13270699.0
서울특별시,성북구,교육용,2016,12월,15906237.0
서울특별시,성북구,산업용,2016,1월,8672005.0
서울특별시,성북구,산업용,2016,2월,8999560.0
서울특별시,성북구,산업용,2016,3월,8729892.0
서울특별시,성북구,산업용,2016,4월,8297637.0
서울특별시,성북구,산업용,2016,5월,7961221.0
서울특별시,성북구,산업용,2016,6월,8617755.0
서울특별시,성북구,산업용,2016,7월,8884001.0
서울특별시,성북구,산업용,2016,8월,9593365.0
서울특별시,성북구,산업용,2016,9월,8786522.0
서울특별시,성북구,산업용,2016,10월,7774112.0
서울특별시,성북구,산업용,2016,11월,8021378.0
서울특별시,성북구,산업용,2016,12월,8343843.0
서울특별시,성북구,농사용,2016,1월,6823.0
서울특별시,성북구,농사용,2016,2월,15536.0
서울특별시,성북구,농사용,2016,3월,12333.0
서울특별시,성북구,농사용,2016,4월,11310.0
서울특별시,성북구,농사용,2016,5월,13467.0
서울특별시,성북구,농사용,2016,6월,8849.0
서울특별시,성북구,농사용,2016,7월,9001.0
서울특별시,성북구,농사용,2016,8월,9630.0
서울특별시,성북구,농사용,2016,9월,11794.0
서울특별시,성북구,농사용,2016,10월,7707.0
서울특별시,성북구,농사용,2016,11월,6602.0
서울특별시,성북구,농사용,2016,12월,7590.0
서울특별시,성북구,가로등,2016,1월,1494583.0
서울특별시,성북구,가로등,2016,2월,1413531.0
서울특별시,성북구,가로등,2016,3월,1317046.0
서울특별시,성북구,가로등,2016,4월,1207375.0
서울특별시,성북구,가로등,2016,5월,1136037.0
서울특별시,성북구,가로등,2016,6월,1062834.0
서울특별시,성북구,가로등,2016,7월,1044558.0
서울특별시,성북구,가로등,2016,8월,1116503.0
서울특별시,성북구,가로등,2016,9월,1179680.0
서울특별시,성북구,가로등,2016,10월,1305884.0
서울특별시,성북구,가로등,2016,11월,1378976.0
서울특별시,성북구,가로등,2016,12월,1455500.0
서울특별시,성북구,심 야,2016,1월,3042753.0
서울특별시,성북구,심 야,2016,2월,3242778.0
서울특별시,성북구,심 야,2016,3월,2636713.0
서울특별시,성북구,심 야,2016,4월,1748234.0
서울특별시,성북구,심 야,2016,5월,1131263.0
서울특별시,성북구,심 야,2016,6월,1173588.0
서울특별시,성북구,심 야,2016,7월,1277478.0
서울특별시,성북구,심 야,2016,8월,1343783.0
서울특별시,성북구,심 야,2016,9월,959117.0
서울특별시,성북구,심 야,2016,10월,770883.0
서울특별시,성북구,심 야,2016,11월,1449500.0
서울특별시,성북구,심 야,2016,12월,2368257.0
서울특별시,도봉구,주택용,2016,1월,38499270.0
서울특별시,도봉구,주택용,2016,2월,39083477.0
서울특별시,도봉구,주택용,2016,3월,34670401.0
서울특별시,도봉구,주택용,2016,4월,34580716.0
서울특별시,도봉구,주택용,2016,5월,32231273.0
서울특별시,도봉구,주택용,2016,6월,33335079.0
서울특별시,도봉구,주택용,2016,7월,35406834.0
서울특별시,도봉구,주택용,2016,8월,46571133.0
서울특별시,도봉구,주택용,2016,9월,38832913.0
서울특별시,도봉구,주택용,2016,10월,31863047.0
서울특별시,도봉구,주택용,2016,11월,34140603.0
서울특별시,도봉구,주택용,2016,12월,35401027.0
서울특별시,도봉구,일반용,2016,1월,32478691.0
서울특별시,도봉구,일반용,2016,2월,33783450.0
서울특별시,도봉구,일반용,2016,3월,28594184.0
서울특별시,도봉구,일반용,2016,4월,25690116.0
서울특별시,도봉구,일반용,2016,5월,24140546.0
서울특별시,도봉구,일반용,2016,6월,27962187.0
서울특별시,도봉구,일반용,2016,7월,31084026.0
서울특별시,도봉구,일반용,2016,8월,36452494.0
서울특별시,도봉구,일반용,2016,9월,32590863.0
서울특별시,도봉구,일반용,2016,10월,25459722.0
서울특별시,도봉구,일반용,2016,11월,25448923.0
서울특별시,도봉구,일반용,2016,12월,29319061.0
서울특별시,도봉구,교육용,2016,1월,3176783.0
서울특별시,도봉구,교육용,2016,2월,3551475.0
서울특별시,도봉구,교육용,2016,3월,2914862.0
서울특별시,도봉구,교육용,2016,4월,2511801.0
서울특별시,도봉구,교육용,2016,5월,1688131.0
서울특별시,도봉구,교육용,2016,6월,2065755.0
서울특별시,도봉구,교육용,2016,7월,2381066.0
서울특별시,도봉구,교육용,2016,8월,2254089.0
서울특별시,도봉구,교육용,2016,9월,2405677.0
서울특별시,도봉구,교육용,2016,10월,1730053.0
서울특별시,도봉구,교육용,2016,11월,2172427.0
서울특별시,도봉구,교육용,2016,12월,3299922.0
서울특별시,도봉구,산업용,2016,1월,6201447.0
서울특별시,도봉구,산업용,2016,2월,6232784.0
서울특별시,도봉구,산업용,2016,3월,5812672.0
서울특별시,도봉구,산업용,2016,4월,5984956.0
서울특별시,도봉구,산업용,2016,5월,5639492.0
서울특별시,도봉구,산업용,2016,6월,6134374.0
서울특별시,도봉구,산업용,2016,7월,6432342.0
서울특별시,도봉구,산업용,2016,8월,6855263.0
서울특별시,도봉구,산업용,2016,9월,6616810.0
서울특별시,도봉구,산업용,2016,10월,5635688.0
서울특별시,도봉구,산업용,2016,11월,5951208.0
