시도,시군구,계약종별,년도,월,전력 사용량
서울특별시,종로구,농사용,2020,7월,799.0
서울특별시,종로구,농사용,2020,8월,724.0
서울특별시,종로구,농사용,2020,9월,585.0
서울특별시,종로구,농사용,2020,10월,529.0
서울특별시,종로구,농사용,2020,11월,870.0
서울특별시,종로구,농사용,2020,12월,3224.0
서울특별시,종로구,가로등,2020,1월,918968.0
서울특별시,종로구,가로등,2020,2월,861967.0
서울특별시,종로구,가로등,2020,3월,785341.0
서울특별시,종로구,가로등,2020,4월,745750.0
서울특별시,종로구,가로등,2020,5월,711923.0
서울특별시,종로구,가로등,2020,6월,783509.0
서울특별시,종로구,가로등,2020,7월,630512.0
서울특별시,종로구,가로등,2020,8월,663441.0
서울특별시,종로구,가로등,2020,9월,696079.0
서울특별시,종로구,가로등,2020,10월,741139.0
서울특별시,종로구,가로등,2020,11월,793099.0
서울특별시,종로구,가로등,2020,12월,836623.0
서울특별시,종로구,심 야,2020,1월,2962411.0
서울특별시,종로구,심 야,2020,2월,2818563.0
서울특별시,종로구,심 야,2020,3월,2347829.0
서울특별시,종로구,심 야,2020,4월,2003775.0
서울특별시,종로구,심 야,2020,5월,3390515.0
서울특별시,종로구,심 야,2020,6월,5531510.0
서울특별시,종로구,심 야,2020,7월,5845939.0
서울특별시,종로구,심 야,2020,8월,6851094.0
서울특별시,종로구,심 야,2020,9월,4511799.0
서울특별시,종로구,심 야,2020,10월,1911548.0
서울특별시,종로구,심 야,2020,11월,1556710.0
서울특별시,종로구,심 야,2020,12월,2252919.0
서울특별시,중구,주택용,2020,1월,17926495.0
서울특별시,중구,주택용,2020,2월,17473124.0
서울특별시,중구,주택용,2020,3월,16369475.0
서울특별시,중구,주택용,2020,4월,15955398.0
서울특별시,중구,주택용,2020,5월,15140205.0
서울특별시,중구,주택용,2020,6월,16736946.0
서울특별시,중구,주택용,2020,7월,18085749.0
서울특별시,중구,주택용,2020,8월,21316502.0
서울특별시,중구,주택용,2020,9월,20354856.0
서울특별시,중구,주택용,2020,10월,15354467.0
서울특별시,중구,주택용,2020,11월,15913459.0
서울특별시,중구,주택용,2020,12월,17611351.0
서울특별시,중구,일반용,2020,1월,164380237.0
서울특별시,중구,일반용,2020,2월,153868457.0
서울특별시,중구,일반용,2020,3월,137112796.0
서울특별시,중구,일반용,2020,4월,121161976.0
서울특별시,중구,일반용,2020,5월,123412464.0
서울특별시,중구,일반용,2020,6월,147767485.0
서울특별시,중구,일반용,2020,7월,160610981.0
서울특별시,중구,일반용,2020,8월,166730663.0
서울특별시,중구,일반용,2020,9월,150784596.0
서울특별시,중구,일반용,2020,10월,118641887.0
서울특별시,중구,일반용,2020,11월,124749017.0
서울특별시,중구,일반용,2020,12월,144067588.0
서울특별시,중구,교육용,2020,1월,5010288.0
서울특별시,중구,교육용,2020,2월,4450342.0
서울특별시,중구,교육용,2020,3월,3247614.0
서울특별시,중구,교육용,2020,4월,2486954.0
서울특별시,중구,교육용,2020,5월,2296145.0
서울특별시,중구,교육용,2020,6월,3060096.0
서울특별시,중구,교육용,2020,7월,3321411.0
서울특별시,중구,교육용,2020,8월,3364840.0
서울특별시,중구,교육용,2020,9월,3049790.0
서울특별시,중구,교육용,2020,10월,2429250.0
서울특별시,중구,교육용,2020,11월,3460489.0
서울특별시,중구,교육용,2020,12월,4748354.0
서울특별시,중구,산업용,2020,1월,21194227.0
서울특별시,중구,산업용,2020,2월,20119606.0
서울특별시,중구,산업용,2020,3월,19132428.0
서울특별시,중구,산업용,2020,4월,17275107.0
서울특별시,중구,산업용,2020,5월,15184452.0
서울특별시,중구,산업용,2020,6월,17847513.0
서울특별시,중구,산업용,2020,7월,19367890.0
서울특별시,중구,산업용,2020,8월,19158642.0
서울특별시,중구,산업용,2020,9월,20600887.0
서울특별시,중구,산업용,2020,10월,14983635.0
서울특별시,중구,산업용,2020,11월,16631857.0
서울특별시,중구,산업용,2020,12월,19603492.0
서울특별시,중구,가로등,2020,1월,1071213.0
서울특별시,중구,가로등,2020,2월,1039001.0
서울특별시,중구,가로등,2020,3월,971199.0
서울특별시,중구,가로등,2020,4월,929805.0
서울특별시,중구,가로등,2020,5월,886000.0
서울특별시,중구,가로등,2020,6월,898575.0
서울특별시,중구,가로등,2020,7월,887056.0
서울특별시,중구,가로등,2020,8월,869171.0
서울특별시,중구,가로등,2020,9월,901569.0
서울특별시,중구,가로등,2020,10월,919101.0
서울특별시,중구,가로등,2020,11월,941761.0
서울특별시,중구,가로등,2020,12월,910093.0
서울특별시,중구,심 야,2020,1월,643132.0
서울특별시,중구,심 야,2020,2월,645085.0
서울특별시,중구,심 야,2020,3월,663234.0
서울특별시,중구,심 야,2020,4월,673662.0
서울특별시,중구,심 야,2020,5월,3457382.0
서울특별시,중구,심 야,2020,6월,7568403.0
서울특별시,중구,심 야,2020,7월,9163954.0
서울특별시,중구,심 야,2020,8월,10359747.0
서울특별시,중구,심 야,2020,9월,7710814.0
서울특별시,중구,심 야,2020,10월,1989669.0
서울특별시,중구,심 야,2020,11월,531184.0
서울특별시,중구,심 야,2020,12월,477574.0
서울특별시,용산구,주택용,2020,1월,35791699.0
서울특별시,용산구,주택용,2020,2월,35281456.0
서울특별시,용산구,주택용,2020,3월,32615953.0
서울특별시,용산구,주택용,2020,4월,32378635.0
서울특별시,용산구,주택용,2020,5월,30608706.0
서울특별시,용산구,주택용,2020,6월,34063884.0
서울특별시,용산구,주택용,2020,7월,37628708.0
서울특별시,용산구,주택용,2020,8월,43604685.0
서울특별시,용산구,주택용,2020,9월,44780939.0
서울특별시,용산구,주택용,2020,10월,31932914.0
서울특별시,용산구,주택용,2020,11월,32656120.0
서울특별시,용산구,주택용,2020,12월,35451107.0
서울특별시,용산구,일반용,2020,1월,70170184.0
서울특별시,용산구,일반용,2020,2월,66379427.0
서울특별시,용산구,일반용,2020,3월,57501475.0
서울특별시,용산구,일반용,2020,4월,50621757.0
서울특별시,용산구,일반용,2020,5월,49595275.0
서울특별시,용산구,일반용,2020,6월,59227688.0
서울특별시,용산구,일반용,2020,7월,67052665.0
서울특별시,용산구,일반용,2020,8월,71976440.0
서울특별시,용산구,일반용,2020,9월,67554332.0
서울특별시,용산구,일반용,2020,10월,52215042.0
서울특별시,용산구,일반용,2020,11월,53929280.0
서울특별시,용산구,일반용,2020,12월,62986219.0
서울특별시,용산구,교육용,2020,1월,5220090.0
서울특별시,용산구,교육용,2020,2월,4846883.0
서울특별시,용산구,교육용,2020,3월,3789828.0
서울특별시,용산구,교육용,2020,4월,3174030.0
서울특별시,용산구,교육용,2020,5월,2970814.0
서울특별시,용산구,교육용,2020,6월,3606648.0
서울특별시,용산구,교육용,2020,7월,4304615.0
서울특별시,용산구,교육용,2020,8월,4462277.0
서울특별시,용산구,교육용,2020,9월,4115825.0
서울특별시,용산구,교육용,2020,10월,3264549.0
서울특별시,용산구,교육용,2020,11월,3861268.0
서울특별시,용산구,교육용,2020,12월,4796490.0
서울특별시,용산구,산업용,2020,1월,8988116.0
서울특별시,용산구,산업용,2020,2월,8747627.0
서울특별시,용산구,산업용,2020,3월,8348753.0
서울특별시,용산구,산업용,2020,4월,8099446.0
서울특별시,용산구,산업용,2020,5월,7806340.0
서울특별시,용산구,산업용,2020,6월,8466999.0
서울특별시,용산구,산업용,2020,7월,8823365.0
서울특별시,용산구,산업용,2020,8월,9275273.0
서울특별시,용산구,산업용,2020,9월,9374729.0
서울특별시,용산구,산업용,2020,10월,8060155.0
서울특별시,용산구,산업용,2020,11월,8379949.0
서울특별시,용산구,산업용,2020,12월,8872100.0
서울특별시,용산구,가로등,2020,1월,1280201.0
서울특별시,용산구,가로등,2020,2월,1178342.0
서울특별시,용산구,가로등,2020,3월,1069046.0
서울특별시,용산구,가로등,2020,4월,1014169.0
서울특별시,용산구,가로등,2020,5월,929382.0
서울특별시,용산구,가로등,2020,6월,878631.0
서울특별시,용산구,가로등,2020,7월,866307.0
서울특별시,용산구,가로등,2020,8월,912556.0
서울특별시,용산구,가로등,2020,9월,967509.0
서울특별시,용산구,가로등,2020,10월,1028707.0
서울특별시,용산구,가로등,2020,11월,1106640.0
서울특별시,용산구,가로등,2020,12월,1159732.0
서울특별시,용산구,심 야,2020,1월,782097.0
서울특별시,용산구,심 야,2020,2월,745450.0
서울특별시,용산구,심 야,2020,3월,617353.0
서울특별시,용산구,심 야,2020,4월,580566.0
서울특별시,용산구,심 야,2020,5월,729394.0
서울특별시,용산구,심 야,2020,6월,1648247.0
서울특별시,용산구,심 야,2020,7월,2265683.0
서울특별시,용산구,심 야,2020,8월,2637081.0
서울특별시,용산구,심 야,2020,9월,1811693.0
서울특별시,용산구,심 야,2020,10월,746601.0
서울특별시,용산구,심 야,2020,11월,519858.0
서울특별시,용산구,심 야,2020,12월,592378.0
서울특별시,성동구,주택용,2020,1월,38402697.0
서울특별시,성동구,주택용,2020,2월,38324275.0
서울특별시,성동구,주택용,2020,3월,35735314.0
서울특별시,성동구,주택용,2020,4월,35817073.0
서울특별시,성동구,주택용,2020,5월,33457285.0
서울특별시,성동구,주택용,2020,6월,35627823.0
서울특별시,성동구,주택용,2020,7월,38904252.0
서울특별시,성동구,주택용,2020,8월,43266220.0
서울특별시,성동구,주택용,2020,9월,48509786.0
서울특별시,성동구,주택용,2020,10월,34527986.0
서울특별시,성동구,주택용,2020,11월,34945001.0
서울특별시,성동구,주택용,2020,12월,36926247.0
서울특별시,성동구,일반용,2020,1월,67153157.0
서울특별시,성동구,일반용,2020,2월,63841430.0
서울특별시,성동구,일반용,2020,3월,57186725.0
서울특별시,성동구,일반용,2020,4월,50963889.0
서울특별시,성동구,일반용,2020,5월,49146118.0
서울특별시,성동구,일반용,2020,6월,57192315.0
서울특별시,성동구,일반용,2020,7월,63276465.0
서울특별시,성동구,일반용,2020,8월,67160106.0
서울특별시,성동구,일반용,2020,9월,63344431.0
서울특별시,성동구,일반용,2020,10월,49497702.0
서울특별시,성동구,일반용,2020,11월,50622899.0
서울특별시,성동구,일반용,2020,12월,61863976.0
서울특별시,성동구,교육용,2020,1월,7272121.0
서울특별시,성동구,교육용,2020,2월,6682789.0
서울특별시,성동구,교육용,2020,3월,5719110.0
서울특별시,성동구,교육용,2020,4월,4780937.0
서울특별시,성동구,교육용,2020,5월,4744248.0
서울특별시,성동구,교육용,2020,6월,5912235.0
서울특별시,성동구,교육용,2020,7월,6513217.0
서울특별시,성동구,교육용,2020,8월,6706066.0
서울특별시,성동구,교육용,2020,9월,5871510.0
서울특별시,성동구,교육용,2020,10월,4662378.0
서울특별시,성동구,교육용,2020,11월,5505728.0
서울특별시,성동구,교육용,2020,12월,7197171.0
서울특별시,성동구,산업용,2020,1월,78763573.0
서울특별시,성동구,산업용,2020,2월,75271426.0
서울특별시,성동구,산업용,2020,3월,71908589.0
서울특별시,성동구,산업용,2020,4월,70100650.0
서울특별시,성동구,산업용,2020,5월,67162649.0
서울특별시,성동구,산업용,2020,6월,71254030.0
서울특별시,성동구,산업용,2020,7월,75842430.0
서울특별시,성동구,산업용,2020,8월,80182374.0
서울특별시,성동구,산업용,2020,9월,80075684.0
서울특별시,성동구,산업용,2020,10월,67385149.0
서울특별시,성동구,산업용,2020,11월,69527010.0
서울특별시,성동구,산업용,2020,12월,74266230.0
서울특별시,성동구,농사용,2020,1월,5001.0
서울특별시,성동구,농사용,2020,2월,4669.0
서울특별시,성동구,농사용,2020,3월,4525.0
서울특별시,성동구,농사용,2020,4월,5310.0
서울특별시,성동구,농사용,2020,5월,5307.0
서울특별시,성동구,농사용,2020,6월,2300.0
서울특별시,성동구,농사용,2020,7월,9202.0
서울특별시,성동구,농사용,2020,8월,6184.0
서울특별시,성동구,농사용,2020,9월,2926.0
서울특별시,성동구,농사용,2020,10월,9264.0
서울특별시,성동구,농사용,2020,11월,5266.0
서울특별시,성동구,농사용,2020,12월,4563.0
서울특별시,성동구,가로등,2020,1월,1063996.0
서울특별시,성동구,가로등,2020,2월,1051057.0
서울특별시,성동구,가로등,2020,3월,962614.0
서울특별시,성동구,가로등,2020,4월,897590.0
서울특별시,성동구,가로등,2020,5월,847948.0
서울특별시,성동구,가로등,2020,6월,776016.0
서울특별시,성동구,가로등,2020,7월,750303.0
서울특별시,성동구,가로등,2020,8월,784065.0
서울특별시,성동구,가로등,2020,9월,806925.0
서울특별시,성동구,가로등,2020,10월,881371.0
서울특별시,성동구,가로등,2020,11월,947649.0
서울특별시,성동구,가로등,2020,12월,983834.0
서울특별시,성동구,심 야,2020,1월,462297.0
서울특별시,성동구,심 야,2020,2월,448172.0
서울특별시,성동구,심 야,2020,3월,342368.0
서울특별시,성동구,심 야,2020,4월,220153.0
서울특별시,성동구,심 야,2020,5월,196794.0
서울특별시,성동구,심 야,2020,6월,224487.0
서울특별시,성동구,심 야,2020,7월,348567.0
서울특별시,성동구,심 야,2020,8월,363965.0
서울특별시,성동구,심 야,2020,9월,355970.0
서울특별시,성동구,심 야,2020,10월,86872.0
서울특별시,성동구,심 야,2020,11월,156481.0
서울특별시,성동구,심 야,2020,12월,299416.0
서울특별시,동대문구,주택용,2020,1월,44422964.0
서울특별시,동대문구,주택용,2020,2월,43941652.0
서울특별시,동대문구,주택용,2020,3월,41198259.0
서울특별시,동대문구,주택용,2020,4월,41243800.0
서울특별시,동대문구,주택용,2020,5월,38685983.0
서울특별시,동대문구,주택용,2020,6월,41256909.0
서울특별시,동대문구,주택용,2020,7월,45110052.0
서울특별시,동대문구,주택용,2020,8월,50117400.0
서울특별시,동대문구,주택용,2020,9월,54356948.0
서울특별시,동대문구,주택용,2020,10월,39543645.0
서울특별시,동대문구,주택용,2020,11월,40177050.0
서울특별시,동대문구,주택용,2020,12월,43056837.0
서울특별시,동대문구,일반용,2020,1월,58228358.0
서울특별시,동대문구,일반용,2020,2월,56079138.0
서울특별시,동대문구,일반용,2020,3월,49028330.0
서울특별시,동대문구,일반용,2020,4월,43931060.0
서울특별시,동대문구,일반용,2020,5월,41587246.0
서울특별시,동대문구,일반용,2020,6월,47897338.0
서울특별시,동대문구,일반용,2020,7월,54294797.0
서울특별시,동대문구,일반용,2020,8월,57140779.0
서울특별시,동대문구,일반용,2020,9월,55090060.0
서울특별시,동대문구,일반용,2020,10월,41607469.0
서울특별시,동대문구,일반용,2020,11월,43314580.0
서울특별시,동대문구,일반용,2020,12월,50403606.0
서울특별시,동대문구,교육용,2020,1월,8702600.0
서울특별시,동대문구,교육용,2020,2월,8046763.0
서울특별시,동대문구,교육용,2020,3월,6406774.0
서울특별시,동대문구,교육용,2020,4월,5206400.0
서울특별시,동대문구,교육용,2020,5월,4772975.0
서울특별시,동대문구,교육용,2020,6월,5718815.0
서울특별시,동대문구,교육용,2020,7월,6549938.0
서울특별시,동대문구,교육용,2020,8월,6734031.0
서울특별시,동대문구,교육용,2020,9월,6198915.0
서울특별시,동대문구,교육용,2020,10월,4997756.0
서울특별시,동대문구,교육용,2020,11월,6169452.0
서울특별시,동대문구,교육용,2020,12월,8215037.0
서울특별시,동대문구,산업용,2020,1월,15205427.0
서울특별시,동대문구,산업용,2020,2월,14678823.0
서울특별시,동대문구,산업용,2020,3월,13622395.0
서울특별시,동대문구,산업용,2020,4월,12822830.0
서울특별시,동대문구,산업용,2020,5월,11979755.0
서울특별시,동대문구,산업용,2020,6월,13339120.0
서울특별시,동대문구,산업용,2020,7월,14776475.0
서울특별시,동대문구,산업용,2020,8월,15287197.0
서울특별시,동대문구,산업용,2020,9월,15332523.0
서울특별시,동대문구,산업용,2020,10월,12226007.0
서울특별시,동대문구,산업용,2020,11월,13031756.0
서울특별시,동대문구,산업용,2020,12월,14277273.0
서울특별시,동대문구,농사용,2020,1월,12454.0
서울특별시,동대문구,농사용,2020,2월,11876.0
서울특별시,동대문구,농사용,2020,3월,10072.0
서울특별시,동대문구,농사용,2020,4월,9027.0
서울특별시,동대문구,농사용,2020,5월,6462.0
서울특별시,동대문구,농사용,2020,6월,5541.0
서울특별시,동대문구,농사용,2020,7월,3954.0
서울특별시,동대문구,농사용,2020,8월,4175.0
서울특별시,동대문구,농사용,2020,9월,4078.0
서울특별시,동대문구,농사용,2020,10월,4795.0
서울특별시,동대문구,농사용,2020,11월,8638.0
서울특별시,동대문구,농사용,2020,12월,11766.0
서울특별시,동대문구,가로등,2020,1월,1022115.0
서울특별시,동대문구,가로등,2020,2월,955307.0
서울특별시,동대문구,가로등,2020,3월,889968.0
서울특별시,동대문구,가로등,2020,4월,791479.0
서울특별시,동대문구,가로등,2020,5월,729523.0
서울특별시,동대문구,가로등,2020,6월,672408.0
서울특별시,동대문구,가로등,2020,7월,655744.0
서울특별시,동대문구,가로등,2020,8월,700479.0
서울특별시,동대문구,가로등,2020,9월,752284.0
서울특별시,동대문구,가로등,2020,10월,825218.0
서울특별시,동대문구,가로등,2020,11월,907178.0
서울특별시,동대문구,가로등,2020,12월,960122.0
서울특별시,동대문구,심 야,2020,1월,637287.0
서울특별시,동대문구,심 야,2020,2월,600744.0
서울특별시,동대문구,심 야,2020,3월,482772.0
서울특별시,동대문구,심 야,2020,4월,356583.0
서울특별시,동대문구,심 야,2020,5월,391848.0
서울특별시,동대문구,심 야,2020,6월,527478.0
서울특별시,동대문구,심 야,2020,7월,543388.0
서울특별시,동대문구,심 야,2020,8월,717355.0
서울특별시,동대문구,심 야,2020,9월,440836.0
서울특별시,동대문구,심 야,2020,10월,182763.0
서울특별시,동대문구,심 야,2020,11월,268488.0
서울특별시,동대문구,심 야,2020,12월,604712.0
서울특별시,성북구,주택용,2020,1월,53291640.0
서울특별시,성북구,주택용,2020,2월,52987775.0
서울특별시,성북구,주택용,2020,3월,49633389.0
서울특별시,성북구,주택용,2020,4월,50087577.0
서울특별시,성북구,주택용,2020,5월,46921728.0
서울특별시,성북구,주택용,2020,6월,49226612.0
서울특별시,성북구,주택용,2020,7월,52490239.0
서울특별시,성북구,주택용,2020,8월,59116657.0
서울특별시,성북구,주택용,2020,9월,64897344.0
서울특별시,성북구,주택용,2020,10월,47365001.0
서울특별시,성북구,주택용,2020,11월,48617224.0
서울특별시,성북구,주택용,2020,12월,51816822.0
서울특별시,성북구,일반용,2020,1월,49274828.0
서울특별시,성북구,일반용,2020,2월,47163812.0
서울특별시,성북구,일반용,2020,3월,41299626.0
서울특별시,성북구,일반용,2020,4월,36744321.0
서울특별시,성북구,일반용,2020,5월,34194241.0
서울특별시,성북구,일반용,2020,6월,40574491.0
서울특별시,성북구,일반용,2020,7월,45238740.0
서울특별시,성북구,일반용,2020,8월,47980199.0
서울특별시,성북구,일반용,2020,9월,45826233.0
서울특별시,성북구,일반용,2020,10월,35599345.0
서울특별시,성북구,일반용,2020,11월,37029303.0
서울특별시,성북구,일반용,2020,12월,42488721.0
서울특별시,성북구,교육용,2020,1월,16077942.0
서울특별시,성북구,교육용,2020,2월,14963115.0
서울특별시,성북구,교육용,2020,3월,12077301.0
서울특별시,성북구,교육용,2020,4월,10282902.0
서울특별시,성북구,교육용,2020,5월,9474829.0
서울특별시,성북구,교육용,2020,6월,12492831.0
서울특별시,성북구,교육용,2020,7월,13144269.0
서울특별시,성북구,교육용,2020,8월,13541202.0
서울특별시,성북구,교육용,2020,9월,12856926.0
서울특별시,성북구,교육용,2020,10월,9844619.0
서울특별시,성북구,교육용,2020,11월,12094545.0
서울특별시,성북구,교육용,2020,12월,15689766.0
서울특별시,성북구,산업용,2020,1월,8628121.0
서울특별시,성북구,산업용,2020,2월,8602032.0
서울특별시,성북구,산업용,2020,3월,8252332.0
서울특별시,성북구,산업용,2020,4월,7699771.0
서울특별시,성북구,산업용,2020,5월,7656124.0
서울특별시,성북구,산업용,2020,6월,8811238.0
서울특별시,성북구,산업용,2020,7월,8974930.0
서울특별시,성북구,산업용,2020,8월,8917004.0
서울특별시,성북구,산업용,2020,9월,8764193.0
서울특별시,성북구,산업용,2020,10월,7350302.0
서울특별시,성북구,산업용,2020,11월,7973924.0
서울특별시,성북구,산업용,2020,12월,8499911.0
서울특별시,성북구,농사용,2020,1월,3298.0
서울특별시,성북구,농사용,2020,2월,3529.0
서울특별시,성북구,농사용,2020,3월,3060.0
서울특별시,성북구,농사용,2020,4월,3435.0
서울특별시,성북구,농사용,2020,5월,3698.0
서울특별시,성북구,농사용,2020,6월,4293.0
서울특별시,성북구,농사용,2020,7월,5025.0
서울특별시,성북구,농사용,2020,8월,5306.0
서울특별시,성북구,농사용,2020,9월,5542.0
서울특별시,성북구,농사용,2020,10월,3549.0
서울특별시,성북구,농사용,2020,11월,2613.0
서울특별시,성북구,농사용,2020,12월,3108.0
서울특별시,성북구,가로등,2020,1월,1309441.0
서울특별시,성북구,가로등,2020,2월,1210273.0
서울특별시,성북구,가로등,2020,3월,1117021.0
서울특별시,성북구,가로등,2020,4월,1042480.0
서울특별시,성북구,가로등,2020,5월,954036.0
서울특별시,성북구,가로등,2020,6월,890620.0
서울특별시,성북구,가로등,2020,7월,888874.0
서울특별시,성북구,가로등,2020,8월,944244.0
서울특별시,성북구,가로등,2020,9월,1010274.0
서울특별시,성북구,가로등,2020,10월,1108239.0
서울특별시,성북구,가로등,2020,11월,1194913.0
서울특별시,성북구,가로등,2020,12월,1253823.0
서울특별시,성북구,심 야,2020,1월,2203115.0
서울특별시,성북구,심 야,2020,2월,2120531.0
서울특별시,성북구,심 야,2020,3월,1733437.0
서울특별시,성북구,심 야,2020,4월,1306047.0
서울특별시,성북구,심 야,2020,5월,960826.0
서울특별시,성북구,심 야,2020,6월,958955.0
서울특별시,성북구,심 야,2020,7월,923355.0
서울특별시,성북구,심 야,2020,8월,1089380.0
서울특별시,성북구,심 야,2020,9월,814508.0
서울특별시,성북구,심 야,2020,10월,524486.0
서울특별시,성북구,심 야,2020,11월,1030143.0
서울특별시,성북구,심 야,2020,12월,1657611.0
서울특별시,도봉구,주택용,2020,1월,37852726.0
서울특별시,도봉구,주택용,2020,2월,37668860.0
서울특별시,도봉구,주택용,2020,3월,35045095.0
서울특별시,도봉구,주택용,2020,4월,35339296.0
서울특별시,도봉구,주택용,2020,5월,33008709.0
서울특별시,도봉구,주택용,2020,6월,34560575.0
서울특별시,도봉구,주택용,2020,7월,35983661.0
서울특별시,도봉구,주택용,2020,8월,41804246.0
서울특별시,도봉구,주택용,2020,9월,42889743.0
서울특별시,도봉구,주택용,2020,10월,32735033.0
서울특별시,도봉구,주택용,2020,11월,34547213.0
서울특별시,도봉구,주택용,2020,12월,37047546.0
서울특별시,도봉구,일반용,2020,1월,32561481.0
서울특별시,도봉구,일반용,2020,2월,30934007.0
서울특별시,도봉구,일반용,2020,3월,26852116.0
서울특별시,도봉구,일반용,2020,4월,24212561.0
서울특별시,도봉구,일반용,2020,5월,23205016.0
서울특별시,도봉구,일반용,2020,6월,26603974.0
서울특별시,도봉구,일반용,2020,7월,29759364.0
서울특별시,도봉구,일반용,2020,8월,31618914.0
서울특별시,도봉구,일반용,2020,9월,30189358.0
서울특별시,도봉구,일반용,2020,10월,23162588.0
서울특별시,도봉구,일반용,2020,11월,24345039.0
서울특별시,도봉구,일반용,2020,12월,27598008.0
서울특별시,도봉구,교육용,2020,1월,3762536.0
서울특별시,도봉구,교육용,2020,2월,3357960.0
서울특별시,도봉구,교육용,2020,3월,2477393.0
서울특별시,도봉구,교육용,2020,4월,1867916.0
서울특별시,도봉구,교육용,2020,5월,1497050.0
서울특별시,도봉구,교육용,2020,6월,1562726.0
서울특별시,도봉구,교육용,2020,7월,2071373.0
서울특별시,도봉구,교육용,2020,8월,1906741.0
서울특별시,도봉구,교육용,2020,9월,2048456.0
서울특별시,도봉구,교육용,2020,10월,1457701.0
서울특별시,도봉구,교육용,2020,11월,2125908.0
서울특별시,도봉구,교육용,2020,12월,3221303.0
서울특별시,도봉구,산업용,2020,1월,5116772.0
서울특별시,도봉구,산업용,2020,2월,4898335.0
서울특별시,도봉구,산업용,2020,3월,4638782.0
서울특별시,도봉구,산업용,2020,4월,4406470.0
서울특별시,도봉구,산업용,2020,5월,3920960.0
서울특별시,도봉구,산업용,2020,6월,4425098.0
서울특별시,도봉구,산업용,2020,7월,4803423.0
서울특별시,도봉구,산업용,2020,8월,4730112.0
서울특별시,도봉구,산업용,2020,9월,4848897.0
서울특별시,도봉구,산업용,2020,10월,3935643.0
서울특별시,도봉구,산업용,2020,11월,4534525.0
서울특별시,도봉구,산업용,2020,12월,4733561.0
서울특별시,도봉구,농사용,2020,1월,25121.0
서울특별시,도봉구,농사용,2020,2월,27390.0
서울특별시,도봉구,농사용,2020,3월,25564.0
서울특별시,도봉구,농사용,2020,4월,26497.0
서울특별시,도봉구,농사용,2020,5월,24967.0
서울특별시,도봉구,농사용,2020,6월,21172.0
서울특별시,도봉구,농사용,2020,7월,22928.0
서울특별시,도봉구,농사용,2020,8월,21975.0
서울특별시,도봉구,농사용,2020,9월,24715.0
서울특별시,도봉구,농사용,2020,10월,19718.0
서울특별시,도봉구,농사용,2020,11월,24145.0
서울특별시,도봉구,농사용,2020,12월,29827.0
